COD_GERAL;ANO;UF_CODIGO;UF_SIGLA;CARGO_DESCRICAO;CARGO_CODIGO;TIPO_LEGENDA;COLIGACAO_NOME;COLIGACAO_CODIGO;MINIMO;COLIGACAO_COMPOSICAO;COLIGACAO_COMPOSICAO TSE;N PARTIDOS;PARTIDO_NUMERO;PARTIDO_SIGLA;PARTIDO_NOME;VOTOS NOMINAIS;VOTOS LEGENDA;CABECA
2010163103;2010;16;AP;GOVERNADOR;3;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;3103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;0;0;0
2010163103;2010;16;AP;GOVERNADOR;3;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;3103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;0;0;0
2010163102;2010;16;AP;GOVERNADOR;3;COLIGACAO;O TRABALHO PRECISA CONTINUAR;3102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;0;0;0
2010163103;2010;16;AP;GOVERNADOR;3;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;3103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;0;0;0
2010163103;2010;16;AP;GOVERNADOR;3;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;3103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;36;PTC;PARTIDO TRABALHISTA CRISTÃO;0;0;0
2010163101;2010;16;AP;GOVERNADOR;3;COLIGACAO;FRENTE POPULAR;3101;101;PSB/PT;;2;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;95328;0;1
2010163100;2010;16;AP;GOVERNADOR;3;COLIGACAO;AMAPA MAIS FORTE;3100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;43;PV;PARTIDO VERDE;0;0;0
2010163103;2010;16;AP;GOVERNADOR;3;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;3103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;0;0;0
2010163100;2010;16;AP;GOVERNADOR;3;COLIGACAO;AMAPA MAIS FORTE;3100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;93695;0;1
2010163102;2010;16;AP;GOVERNADOR;3;COLIGACAO;O TRABALHO PRECISA CONTINUAR;3102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;65;PC do B;PARTIDO COMUNISTA DO BRASIL;0;0;0
2010163102;2010;16;AP;GOVERNADOR;3;COLIGACAO;O TRABALHO PRECISA CONTINUAR;3102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;0;0;0
2010165102;2010;16;AP;SENADOR;5;COLIGACAO;O TRABALHO PRECISA CONTINUAR;5102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;0;0;0
2010165102;2010;16;AP;SENADOR;5;COLIGACAO;O TRABALHO PRECISA CONTINUAR;5102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;11;PP;PARTIDO PROGRESSISTA;0;0;0
2010165102;2010;16;AP;SENADOR;5;COLIGACAO;O TRABALHO PRECISA CONTINUAR;5102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;106751;0;1
2010165101;2010;16;AP;SENADOR;5;COLIGACAO;FRENTE POPULAR;5101;101;PSB/PT;;2;13;PT;PARTIDO DOS TRABALHADORES;43275;0;1
2010165103;2010;16;AP;SENADOR;5;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;5103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;0;0;0
2010165100;2010;16;AP;SENADOR;5;COLIGACAO;AMAPA MAIS FORTE;5100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;121015;0;1
2010165016;2010;16;AP;SENADOR;5;PARTIDO ISOLADO;NA;5016;16;PSTU;;1;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;0;0;1
2010165102;2010;16;AP;SENADOR;5;COLIGACAO;O TRABALHO PRECISA CONTINUAR;5102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;17;PSL;PARTIDO SOCIAL LIBERAL;0;0;0
2010165100;2010;16;AP;SENADOR;5;COLIGACAO;AMAPA MAIS FORTE;5100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;19;PTN;PARTIDO TRABALHISTA NACIONAL;0;0;0
2010165100;2010;16;AP;SENADOR;5;COLIGACAO;AMAPA MAIS FORTE;5100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;20;PSC;PARTIDO SOCIAL CRISTÃO;0;0;0
2010165103;2010;16;AP;SENADOR;5;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;5103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;21;PCB;PARTIDO COMUNISTA BRASILEIRO;0;0;0
2010165102;2010;16;AP;SENADOR;5;COLIGACAO;O TRABALHO PRECISA CONTINUAR;5102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;22;PR;PARTIDO DA REPÚBLICA;0;0;0
2010165100;2010;16;AP;SENADOR;5;COLIGACAO;AMAPA MAIS FORTE;5100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;23;PPS;PARTIDO POPULAR SOCIALISTA;0;0;0
2010165102;2010;16;AP;SENADOR;5;COLIGACAO;O TRABALHO PRECISA CONTINUAR;5102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;25;DEM;DEMOCRATAS;0;0;0
2010165103;2010;16;AP;SENADOR;5;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;5103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;0;0;0
2010165103;2010;16;AP;SENADOR;5;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;5103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;0;0;0
2010165102;2010;16;AP;SENADOR;5;COLIGACAO;O TRABALHO PRECISA CONTINUAR;5102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;0;0;0
2010165103;2010;16;AP;SENADOR;5;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;5103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;0;0;0
2010165103;2010;16;AP;SENADOR;5;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;5103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;36;PTC;PARTIDO TRABALHISTA CRISTÃO;0;0;0
2010165101;2010;16;AP;SENADOR;5;COLIGACAO;FRENTE POPULAR;5101;101;PSB/PT;;2;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;130411;0;1
2010165100;2010;16;AP;SENADOR;5;COLIGACAO;AMAPA MAIS FORTE;5100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;43;PV;PARTIDO VERDE;0;0;0
2010165103;2010;16;AP;SENADOR;5;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;5103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;0;0;0
2010165100;2010;16;AP;SENADOR;5;COLIGACAO;AMAPA MAIS FORTE;5100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;47619;0;1
2010165050;2010;16;AP;SENADOR;5;PARTIDO ISOLADO;NA;5050;50;PSOL;;1;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;203259;0;1
2010165102;2010;16;AP;SENADOR;5;COLIGACAO;O TRABALHO PRECISA CONTINUAR;5102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;65;PC do B;PARTIDO COMUNISTA DO BRASIL;0;0;0
2010165102;2010;16;AP;SENADOR;5;COLIGACAO;O TRABALHO PRECISA CONTINUAR;5102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB/PSL/PT do B;;9;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;0;0;0
2010166102;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIAO PROGRESSISTA;6102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB;;7;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;6041;348;9
2010166102;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIAO PROGRESSISTA;6102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB;;7;11;PP;PARTIDO PROGRESSISTA;14613;621;9
2010166102;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIAO PROGRESSISTA;6102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB;;7;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;39705;3183;9
2010166101;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE POPULAR;6101;101;PSB/PT;;2;13;PT;PARTIDO DOS TRABALHADORES;58850;1447;9
2010166103;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;6103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;13848;777;9
2010166100;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;AMAPA MAIS FORTE;6100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;29877;2650;9
2010166016;2010;16;AP;DEPUTADO FEDERAL;6;PARTIDO ISOLADO;NA;6016;16;PSTU;;1;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;421;198;9
2010166100;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;AMAPA MAIS FORTE;6100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;19;PTN;PARTIDO TRABALHISTA NACIONAL;309;59;9
2010166100;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;AMAPA MAIS FORTE;6100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;20;PSC;PARTIDO SOCIAL CRISTÃO;6880;307;9
2010166103;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;6103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;21;PCB;PARTIDO COMUNISTA BRASILEIRO;7377;217;9
2010166102;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIAO PROGRESSISTA;6102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB;;7;22;PR;PARTIDO DA REPÚBLICA;9437;356;9
2010166100;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;AMAPA MAIS FORTE;6100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;23;PPS;PARTIDO POPULAR SOCIALISTA;5339;329;9
2010166102;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIAO PROGRESSISTA;6102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB;;7;25;DEM;DEMOCRATAS;19534;559;9
2010166103;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;6103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;0;82;9
2010166103;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;6103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;21718;517;9
2010166102;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIAO PROGRESSISTA;6102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB;;7;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;506;102;9
2010166103;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;6103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;4168;137;9
2010166103;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;6103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;36;PTC;PARTIDO TRABALHISTA CRISTÃO;6383;113;9
2010166101;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;FRENTE POPULAR;6101;101;PSB/PT;;2;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;34251;2489;9
2010166100;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;AMAPA MAIS FORTE;6100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;43;PV;PARTIDO VERDE;7786;398;9
2010166103;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;6103;103;PCB/PMN/PRP/PRTB/PSDC/PTB/PTC;;7;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;328;176;9
2010166100;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;AMAPA MAIS FORTE;6100;100;PMDB/PPS/PSC/PSDB/PTN/PV;;6;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;21440;1742;9
2010166050;2010;16;AP;DEPUTADO FEDERAL;6;PARTIDO ISOLADO;NA;6050;50;PSOL;;1;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;1531;2210;9
2010166102;2010;16;AP;DEPUTADO FEDERAL;6;COLIGACAO;UNIAO PROGRESSISTA;6102;102;DEM/PC do B/PDT/PHS/PP/PR/PRB;;7;65;PC do B;PARTIDO COMUNISTA DO BRASIL;13974;276;9
2010167105;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AMAPÁ DO FUTURO;7105;105;PHS/PR/PRB/PSL;;4;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;8819;611;9
2010167104;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AVANÇA AMAPÁ;7104;104;PC do B/PP;;2;11;PP;PARTIDO PROGRESSISTA;21235;1377;9
2010167012;2010;16;AP;DEPUTADO ESTADUAL;7;PARTIDO ISOLADO;NA;7012;12;PDT;;1;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;50721;3178;9
2010167101;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE POPULAR;7101;101;PSB/PT;;2;13;PT;PARTIDO DOS TRABALHADORES;14391;2145;9
2010167103;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;7103;103;PCB/PMN/PRP/PSDC/PTB/PTC;;6;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;26687;1148;9
2010167100;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AMAPA PODE MAIS;7100;100;PMDB/PPS/PSDB/PV;;4;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;24293;1548;9
2010167016;2010;16;AP;DEPUTADO ESTADUAL;7;PARTIDO ISOLADO;NA;7016;16;PSTU;;1;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;34;187;9
2010167105;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AMAPÁ DO FUTURO;7105;105;PHS/PR/PRB/PSL;;4;17;PSL;PARTIDO SOCIAL LIBERAL;1933;96;9
2010167106;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AMAPÁ MERECE RESPEITO;7106;106;PSC/PTN;;2;19;PTN;PARTIDO TRABALHISTA NACIONAL;341;46;9
2010167106;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AMAPÁ MERECE RESPEITO;7106;106;PSC/PTN;;2;20;PSC;PARTIDO SOCIAL CRISTÃO;18714;487;9
2010167103;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;7103;103;PCB/PMN/PRP/PSDC/PTB/PTC;;6;21;PCB;PARTIDO COMUNISTA BRASILEIRO;5066;471;9
2010167105;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AMAPÁ DO FUTURO;7105;105;PHS/PR/PRB/PSL;;4;22;PR;PARTIDO DA REPÚBLICA;9967;691;9
2010167100;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AMAPA PODE MAIS;7100;100;PMDB/PPS/PSDB/PV;;4;23;PPS;PARTIDO POPULAR SOCIALISTA;12049;605;9
2010167102;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;ALIANÇA DEMOCRATA E TRABALHISTA;7102;102;DEM/PT do B;;2;25;DEM;DEMOCRATAS;22423;1036;9
2010167103;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;7103;103;PCB/PMN/PRP/PSDC/PTB/PTC;;6;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;7239;141;9
2010167028;2010;16;AP;DEPUTADO ESTADUAL;7;PARTIDO ISOLADO;NA;7028;28;PRTB;;1;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;19936;837;9
2010167105;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AMAPÁ DO FUTURO;7105;105;PHS/PR/PRB/PSL;;4;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;585;99;9
2010167103;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;7103;103;PCB/PMN/PRP/PSDC/PTB/PTC;;6;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;1437;176;9
2010167103;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;7103;103;PCB/PMN/PRP/PSDC/PTB/PTC;;6;36;PTC;PARTIDO TRABALHISTA CRISTÃO;0;149;9
2010167101;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;FRENTE POPULAR;7101;101;PSB/PT;;2;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;15769;1484;9
2010167100;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AMAPA PODE MAIS;7100;100;PMDB/PPS/PSDB/PV;;4;43;PV;PARTIDO VERDE;9952;532;9
2010167103;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;UNIÃO POPULAR PELA MUDANÇA;7103;103;PCB/PMN/PRP/PSDC/PTB/PTC;;6;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;1547;283;9
2010167100;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AMAPA PODE MAIS;7100;100;PMDB/PPS/PSDB/PV;;4;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;25233;1518;9
2010167050;2010;16;AP;DEPUTADO ESTADUAL;7;PARTIDO ISOLADO;NA;7050;50;PSOL;;1;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;220;280;9
2010167104;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;AVANÇA AMAPÁ;7104;104;PC do B/PP;;2;65;PC do B;PARTIDO COMUNISTA DO BRASIL;5264;347;9
2010167102;2010;16;AP;DEPUTADO ESTADUAL;7;COLIGACAO;ALIANÇA DEMOCRATA E TRABALHISTA;7102;102;DEM/PT do B;;2;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;21681;482;9
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;0;0;0
2010173100;2010;17;TO;GOVERNADOR;3;COLIGACAO;FORÇA DO POVO;3100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;11;PP;PARTIDO PROGRESSISTA;0;0;0
2010173100;2010;17;TO;GOVERNADOR;3;COLIGACAO;FORÇA DO POVO;3100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;0;0;0
2010173100;2010;17;TO;GOVERNADOR;3;COLIGACAO;FORÇA DO POVO;3100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;13;PT;PARTIDO DOS TRABALHADORES;0;0;0
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;0;0;0
2010173100;2010;17;TO;GOVERNADOR;3;COLIGACAO;FORÇA DO POVO;3100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;342429;0;1
2010173100;2010;17;TO;GOVERNADOR;3;COLIGACAO;FORÇA DO POVO;3100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;17;PSL;PARTIDO SOCIAL LIBERAL;0;0;0
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;19;PTN;PARTIDO TRABALHISTA NACIONAL;0;0;0
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;20;PSC;PARTIDO SOCIAL CRISTÃO;0;0;0
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;22;PR;PARTIDO DA REPÚBLICA;0;0;0
2010173100;2010;17;TO;GOVERNADOR;3;COLIGACAO;FORÇA DO POVO;3100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;23;PPS;PARTIDO POPULAR SOCIALISTA;0;0;0
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;25;DEM;DEMOCRATAS;0;0;0
2010173100;2010;17;TO;GOVERNADOR;3;COLIGACAO;FORÇA DO POVO;3100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;0;0;0
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;0;0;0
2010173100;2010;17;TO;GOVERNADOR;3;COLIGACAO;FORÇA DO POVO;3100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;0;0;0
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;0;0;0
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;36;PTC;PARTIDO TRABALHISTA CRISTÃO;0;0;0
2010173100;2010;17;TO;GOVERNADOR;3;COLIGACAO;FORÇA DO POVO;3100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;0;0;0
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;43;PV;PARTIDO VERDE;0;0;0
2010173100;2010;17;TO;GOVERNADOR;3;COLIGACAO;FORÇA DO POVO;3100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;0;0;0
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;349592;0;1
2010173100;2010;17;TO;GOVERNADOR;3;COLIGACAO;FORÇA DO POVO;3100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;65;PC do B;PARTIDO COMUNISTA DO BRASIL;0;0;0
2010173101;2010;17;TO;GOVERNADOR;3;COLIGACAO;TOCANTINS LEVADO A SÉRIO;3101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;0;0;0
2010175101;2010;17;TO;SENADOR;5;COLIGACAO;TOCANTINS LEVADO A SÉRIO;5101;101;DEM/PMN/PR/PRB/PRTB/PSC/PSDB/PT do B/PTB/PTC/PTN/PV;;12;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;0;0;0
2010175100;2010;17;TO;SENADOR;5;COLIGACAO;FORÇA DO POVO;5100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;11;PP;PARTIDO PROGRESSISTA;0;0;0
2010175100;2010;17;TO;SENADOR;5;COLIGACAO;FORÇA DO POVO;5100;100;PC do B/PDT/PHS/PMDB/PP/PPS/PRP/PSB/PSDC/PSL/PT;;11;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;0;0;0
